userid,uniqueID,gender,age,consumption,shopping,occupation
4157,U8361157,1,16,2,1,1
4158,O9546452,0,22,2,2,2
4159,I7616995,1,25,2,3,1
4160,@7225740,0,15,1,3,2
4161,@7284858,0,15,3,1,1
4162,_6389192,1,17,3,1,1
4163,=6594807,1,16,3,1,2
4164,F6189702,0,22,3,2,2
4165,Q9380994,0,17,3,2,1
4166,]6038008,0,16,3,1,1
4167,\8359527,0,17,2,3,2
4168,E7973144,1,20,1,2,1
4169,A6059837,1,23,1,2,1
4170,[8522331,1,19,1,3,1
4171,J676527,0,21,3,2,1
4172,T7073764,1,23,2,1,2
4173,A6169760,1,22,2,2,2
4174,U8379484,1,16,2,1,1
4175,^8264484,0,18,1,1,1
4176,V6761120,1,17,3,1,1
4177,U6976292,0,24,2,3,2
4178,P827579,0,24,1,3,1
4179,=8576920,0,17,2,2,1
4180,H6942268,0,20,3,3,1
4181,<6748829,0,23,3,1,1
4182,Q8412764,0,23,3,1,2
4183,R7565550,0,21,1,2,1
4184,P758950,0,21,3,3,1
4185,F8961057,1,25,2,1,2
4186,\9380650,1,24,1,3,1
4187,>731399,0,25,2,1,2
4188,E9463451,1,16,3,2,1
4189,\8041467,1,18,2,1,1
4190,_9186429,1,19,1,1,2
4191,N7185546,1,21,3,3,2
4192,Y7071038,1,16,2,3,2
4193,H8461178,0,22,3,2,2
4194,[8396393,1,24,1,2,1
4195,S7594506,0,16,1,2,2
4196,C9031588,1,18,2,1,1
4197,S7822200,1,18,1,1,1
4198,N6696318,1,15,1,3,1
4199,<8063891,1,16,3,1,1
4200,K848850,1,19,1,2,2
4201,A662691,0,23,2,2,2
4202,J719926,1,23,3,3,2
4203,[7282760,0,23,2,3,2
4204,C6094486,0,19,2,1,2
4205,Q6835924,0,17,2,3,2
4206,?6447739,0,24,3,3,2
4207,=9434077,0,16,2,2,2
4208,S8922066,1,22,2,1,1
4209,P8137278,1,24,3,3,2
4210,T9351167,1,23,2,2,1
4211,M7754785,0,20,2,3,1
4212,J6078295,1,18,2,1,2
4213,D8255540,1,17,1,1,1
4214,J8563096,1,18,2,2,2
4215,O721332,1,18,2,2,1
4216,K7294529,0,16,1,1,1
4217,E839122,1,21,3,1,2
4218,E6977463,0,18,1,3,2
4219,I7984341,0,24,3,3,2
4220,U8422762,0,17,2,3,1
4221,O7070970,0,21,3,3,1
4222,@9580863,0,22,1,1,2
4223,E7194507,0,20,2,2,2
4224,G6130557,0,24,3,3,1
4225,Q6595754,1,20,3,2,1
4226,O6011397,0,21,1,3,2
4227,U7261812,1,19,1,2,1
4228,D6568924,0,25,1,3,1
4229,M7028319,1,15,1,1,2
4230,=6116732,0,24,2,1,2
4231,C8792682,1,22,2,2,1
4232,@7384433,1,17,2,1,1
4233,F756397,0,20,3,2,1
4234,C8299013,0,25,1,3,1
4235,N6195910,1,24,3,2,1
4236,M7764105,0,23,3,1,2
4237,^8062073,1,21,2,3,1
4238,L9383708,1,22,3,3,1
4239,O6649397,1,20,2,2,1
4240,J9312993,1,16,1,2,2
4241,N9340323,0,16,2,3,1
4242,@7048401,0,17,3,1,1
4243,G8974112,0,24,1,3,1
4244,Y8473262,1,16,2,1,1
4245,R8489640,1,24,2,2,1
4246,B9193824,1,18,2,2,2
4247,K7966044,0,17,2,1,1
4248,>62590,1,21,2,1,2
4249,Y9340095,0,18,2,3,2
4250,E9429627,1,16,3,1,1
4251,Z7992228,0,22,3,2,2
4252,J6813704,0,15,1,2,1
4253,Z8660299,1,15,2,2,1
4254,S9485608,0,25,3,2,2
4255,R8188176,0,21,3,2,2
4256,D7537585,1,19,2,1,1
4257,L8991653,0,24,3,1,2
4258,^6848490,1,21,1,2,1
4259,Q7891871,0,18,1,2,2
4260,C6151767,0,17,2,1,2
4261,N6777688,1,17,1,2,1
4262,U8051018,0,20,3,1,1
4263,Y8024030,1,15,2,1,1
4264,Z7152803,0,22,2,2,1
4265,R8755061,1,17,2,3,1
4266,Q6025757,0,16,2,1,2
4267,=7166580,1,21,1,1,1
4268,?8828430,0,24,3,2,2
4269,F8339559,0,23,3,2,1
4270,X6757032,0,15,2,3,1
4271,P7810053,0,19,3,3,2
4272,S8228466,0,21,3,3,1
4273,[6429645,1,20,1,2,2
4274,?9241399,1,15,2,3,1
4275,@7724518,1,20,3,3,2
4276,M941999,0,24,1,3,1
4277,]7661885,0,23,2,1,2
4278,F8084056,0,15,1,3,2
4279,T7373791,1,22,1,3,2
4280,T7450364,1,17,2,1,1
4281,V8686057,1,21,1,1,2
4282,S8428528,0,25,1,2,2
4283,D7219531,1,20,2,1,2
4284,@9024995,1,15,2,3,2
4285,L8182282,1,18,3,1,2
4286,K7227188,1,21,2,3,2
4287,I9067876,0,21,1,2,1
4288,F8771248,1,21,1,1,1
4289,F6520368,1,22,3,3,2
4290,T8424917,1,20,2,1,1
4291,]7887863,0,16,3,2,2
4292,U8594521,1,21,2,3,2
4293,G7859698,0,19,1,2,1
4294,M7331648,0,21,3,3,1
4295,H6074513,1,22,2,3,2
4296,D6689454,1,15,2,3,2
4297,=6410176,1,17,3,1,2
4298,L8317043,0,21,2,1,1
4299,_8052649,1,23,3,1,2
4300,[7641600,1,16,3,3,2
4301,^8814470,0,21,1,1,1
4302,G8859971,1,15,1,1,1
4303,^626372,1,21,1,1,1
4304,V9071173,0,23,3,1,2
4305,P6580670,0,22,3,2,2
4306,V6634986,1,17,1,2,2
4307,F7082426,1,17,3,1,1
4308,^8949004,1,17,2,3,1
4309,M7476953,0,21,2,2,2
4310,>7011110,1,24,1,2,1
4311,Z9351814,1,25,1,1,2
4312,_9568658,0,17,2,1,1
4313,X939883,1,20,2,1,1
4314,I7682580,0,23,3,3,1
4315,P9517755,0,21,1,2,2
4316,G8714617,0,17,3,1,2
4317,<7738581,0,15,2,3,1
4318,V9038306,1,25,1,1,2
4319,S6941020,0,19,1,2,1
4320,]7212609,1,16,3,3,2
4321,Q8628647,1,20,2,2,1
4322,Z7811696,1,21,2,2,2
4323,P70516,1,25,1,2,1
4324,@8398202,1,22,2,2,2
4325,@6022102,1,20,2,3,2
4326,]7938223,1,25,2,3,1
4327,_6930306,1,24,2,2,1
4328,J9580571,1,23,3,1,1
4329,L7798311,1,17,2,3,2
4330,Z8973906,0,25,1,2,2
4331,J6670345,1,20,2,1,1
4332,D7419265,1,21,3,3,1
4333,X8416598,1,18,3,2,2
4334,H906139,1,22,2,3,2
4335,J7731316,1,19,2,2,1
4336,G7370663,1,20,2,3,2
4337,B8069792,1,23,3,1,1
4338,X8710646,1,23,1,3,1
4339,U9114010,0,24,1,1,1
4340,^7893239,1,20,2,3,2
4341,?6543895,1,22,3,3,2
4342,B6979866,1,21,2,2,1
4343,L6433569,0,19,1,3,1
4344,A6331111,0,17,3,3,1
4345,S9555479,0,21,2,2,2
4346,R9162490,1,16,3,3,1
4347,O8079240,0,20,2,2,1
4348,C6025224,1,25,2,1,1
4349,Z6950612,0,20,3,1,2
4350,[8519119,1,17,1,2,2
4351,\9195165,0,16,2,2,2
4352,P6025432,1,20,3,3,2
4353,W7770793,1,25,3,1,2
4354,J8010406,0,16,1,2,2
4355,Z8092579,0,20,1,3,1
4356,V7696862,1,16,3,1,2
4357,I9043704,0,20,3,3,1
4358,\9189865,1,17,1,3,1
4359,F701785,0,21,2,3,2
4360,<7935026,1,20,1,2,1
4361,H7125182,0,17,3,1,1
4362,F7679137,0,20,1,3,2
4363,B6540299,0,22,2,1,2
4364,Q7816333,0,17,1,1,2
4365,K7813303,1,17,3,3,2
4366,K9553426,0,19,3,3,1
4367,<9217064,1,20,1,3,2
4368,Z6526857,1,20,1,2,1
4369,A6468416,0,21,1,3,2
4370,G6365345,1,15,1,1,1
4371,O931611,0,16,1,2,1
4372,C9117100,0,20,1,3,1
4373,C6110857,0,18,3,2,2
4374,>6978010,0,21,1,2,2
4375,N9376581,1,18,3,1,1
4376,T8739117,0,21,1,3,2
4377,>9424287,0,24,2,2,1
4378,\6871107,0,24,3,1,2
4379,J9145661,1,25,1,2,2
4380,U7824832,0,19,1,1,1
4381,>8276235,0,17,3,1,1
4382,A6722695,0,22,2,1,2
4383,Z6997425,0,20,1,3,2
4384,U7062835,1,17,1,2,1
4385,_8665440,0,15,2,1,2
4386,V6854553,1,17,1,3,2
4387,>8029484,1,24,2,2,2
4388,D8129597,0,21,1,3,2
4389,M7432120,1,25,1,2,1
4390,]7462396,1,25,2,2,2
4391,=864330,0,18,3,2,2
4392,C6821841,0,20,2,1,2
4393,M6312804,1,17,1,2,1
4394,[6229770,1,18,1,1,1
4395,>7458264,0,21,2,2,2
4396,E7130191,1,24,1,1,2
4397,<6388138,1,22,3,2,1
4398,_7752884,1,18,3,2,1
4399,<6696371,0,21,2,3,2
4400,Q6078625,0,18,1,1,2
4401,L8362671,1,15,1,1,1
4402,?9475835,1,18,2,2,2
4403,J7796533,0,22,3,2,2
4404,N8740353,1,19,3,3,2
4405,M7925283,1,17,2,1,2
4406,Y8454936,1,15,1,3,1
4407,[935571,0,23,3,3,2
4408,S7120036,1,24,3,2,2
4409,>8575169,1,23,1,3,1
4410,L6039038,1,16,2,3,2
4411,T9141080,1,15,3,3,2
4412,^7172178,1,16,1,1,1
4413,Y6650921,1,21,2,3,1
4414,W8466039,0,16,3,1,2
4415,\6718278,1,20,3,3,1
4416,T7698208,1,18,1,1,2
4417,L9177308,1,19,2,2,2
4418,B9436203,1,22,1,2,2
4419,E9592874,1,23,1,2,2
4420,I7637028,1,22,2,1,1
4421,_7646010,0,17,2,2,2
4422,J9230083,1,17,3,1,1
4423,L9563581,0,24,3,3,1
4424,B6632727,0,24,3,1,1
4425,\6263401,1,19,3,3,1
4426,=8794734,1,21,1,1,1
4427,L8791424,0,24,2,2,2
4428,G9028711,1,17,2,2,1
4429,=7545055,0,21,1,3,1
4430,^8621599,0,25,1,3,1
4431,V7389700,1,19,1,1,2
4432,W7297850,0,17,1,1,2
4433,G7097697,0,25,3,3,2
4434,U7687228,1,20,3,2,2
4435,X7996412,1,25,2,2,1
4436,@8980062,0,25,1,1,2
4437,K6519081,1,17,1,3,2
4438,@8826638,0,19,2,3,1
4439,C6079662,1,21,1,2,1
4440,D9051760,1,17,1,2,2
4441,V6850766,0,25,1,2,1
4442,>8144542,1,23,1,1,1
4443,N8730890,0,24,2,3,1
4444,Z697559,0,21,2,1,2
4445,X6953898,0,21,1,1,2
4446,E8066002,1,15,2,2,2
4447,Z9180530,1,20,3,2,1
4448,C6281412,0,18,1,3,1
4449,W6424426,1,16,1,2,2
4450,F7957101,0,20,3,1,1
4451,G7221512,1,22,1,2,2
4452,_9483457,0,21,3,1,1
4453,Z8642896,0,25,1,1,2
4454,H6332961,0,21,3,3,2
4455,O8545985,1,21,3,2,1
4456,M6869401,0,19,1,1,2
4457,B8047512,0,22,2,1,2
4458,=8598088,0,21,1,2,2
4459,?8999258,0,22,1,3,1
4460,=903219,0,23,2,1,2
4461,P7636586,1,18,1,3,1
4462,U6341129,0,23,1,1,2
4463,X7016339,1,22,2,3,2
4464,^717762,0,24,2,3,1
4465,I8947312,0,20,1,1,1
4466,H6627248,0,18,3,3,2
4467,U9246958,0,18,3,1,1
4468,E7634574,1,20,3,2,2
4469,J7518479,0,15,2,3,1
4470,Q745266,1,23,3,1,1
4471,[7586151,0,15,3,1,2
4472,K6812975,0,19,2,2,1
4473,<8127627,0,20,1,3,2
4474,\6959004,1,22,3,1,1
4475,=645124,1,19,1,3,1
4476,>8467742,1,23,3,2,2
4477,_8299664,0,15,2,3,2
4478,C9299852,1,22,3,1,1
4479,O6334166,0,18,1,3,2
4480,T8519844,0,16,3,2,2
4481,P769734,0,16,2,3,1
4482,\645557,1,15,2,1,2
4483,_7074962,1,23,1,2,2
4484,@893595,0,15,2,2,1
4485,>7551540,1,22,2,3,2
4486,H8068929,0,22,2,2,1
4487,[7313806,1,17,3,3,1
4488,D8956072,1,16,3,3,1
4489,\6216853,1,19,3,3,1
4490,N8226227,0,20,1,3,1
4491,C7679501,1,23,3,3,2
4492,D6946444,1,25,3,3,2
4493,Q9518194,0,15,3,1,1
4494,F9181020,0,25,1,3,2
4495,P8431078,0,18,1,2,2
4496,[6326341,1,18,1,2,1
4497,Y708050,0,15,2,2,1
4498,R7944856,1,17,1,3,2
4499,J7169375,0,25,1,1,1
4500,]6392491,1,20,2,2,1
4501,X7079142,0,25,1,2,2
4502,E8253665,0,15,1,3,2
4503,D6257670,0,15,3,3,1
4504,^6957583,1,25,2,3,1
4505,Z8892123,0,21,2,3,2
4506,U7417075,1,20,2,1,2
4507,B6886846,1,18,2,2,2
4508,=7527353,0,21,2,2,2
4509,X8754383,1,23,2,1,2
4510,Y8791438,1,18,1,1,1
4511,?9554573,1,22,1,3,2
4512,E9084492,0,18,2,1,1
4513,N6178262,1,24,3,3,2
4514,U6557408,1,24,1,3,2
4515,S7624342,1,17,2,1,2
4516,Q8673768,0,18,2,3,2
4517,O7069613,1,16,3,2,2
4518,S7510928,1,20,1,1,2
4519,G635723,1,17,2,2,1
4520,]7476611,1,20,3,3,1
4521,J6142667,0,23,1,1,2
4522,D8360564,1,19,1,3,2
4523,Y6139161,0,24,1,1,2
4524,@8755848,1,19,1,2,1
4525,T6126807,0,19,2,3,1
4526,]7747100,1,24,1,3,1
4527,<6986170,1,16,3,1,2
4528,>8035608,0,22,1,2,2
4529,>6418873,1,20,1,3,1
4530,W7874651,0,20,3,2,1
4531,V8812956,0,22,3,2,1
4532,=8467611,1,18,2,2,1
4533,J7846476,0,24,2,1,1
4534,K9465180,0,16,2,2,1
4535,F9315309,1,19,1,2,2
4536,S9415208,0,22,3,1,2
4537,L9141426,0,16,2,3,2
4538,G9411696,1,15,3,1,2
4539,J9166111,1,18,1,2,2
4540,O7163536,1,21,1,3,1
4541,A6376748,1,22,1,2,1
4542,D7121809,0,17,3,1,2
4543,C8567331,0,25,3,1,1
4544,P6441647,1,21,1,3,2
4545,O8599181,0,19,1,1,2
4546,]823159,0,16,1,1,2
4547,]7566161,0,25,3,1,1
4548,O729702,1,22,3,1,1
4549,=8486223,0,19,2,3,1
4550,O9348581,0,18,2,3,1
4551,I9542190,1,25,2,2,2
4552,<8737288,1,15,1,1,1
4553,W8379043,0,23,3,2,1
4554,B7935790,0,18,2,1,2
4555,D8790423,1,24,2,1,2
4556,G9161317,1,25,3,1,1
4557,Y7184721,0,15,2,2,2
4558,X6354545,0,21,1,3,1
4559,N6617869,0,20,2,1,1
4560,I9574779,1,22,2,1,1
4561,R945666,0,19,1,3,2
4562,Y8025648,0,19,1,2,1
4563,H6831750,1,18,3,1,1
4564,Y7157548,1,15,3,2,2
4565,I8640199,0,25,1,1,2
4566,Q8067946,1,21,3,2,2
4567,J9436420,0,22,3,2,1
4568,W7115469,0,25,2,3,1
4569,?828565,0,18,3,2,2
4570,B6914588,1,15,2,1,2
4571,>6757802,0,25,3,1,1
4572,@8047191,1,20,1,1,2
4573,B8784826,0,24,1,2,1
4574,W9464927,1,19,2,3,2
4575,Z8296993,1,15,1,3,1
4576,I888309,1,25,2,2,2
4577,A8372427,0,21,3,1,1
4578,M8598596,0,15,3,3,2
4579,T9362818,1,19,1,1,2
4580,M8187173,1,24,3,2,1
4581,T6629534,0,15,2,3,2
4582,?7255923,1,24,2,2,2
4583,O7255876,1,17,1,1,2
4584,E6453787,1,16,1,3,1
4585,>9051012,1,16,2,1,1
4586,[9122001,1,18,3,1,2
4587,_6072024,1,18,2,1,1
4588,@6078345,1,25,1,1,2
4589,U9328579,1,18,3,1,1
4590,W7126620,1,16,1,3,2
4591,D8857536,0,24,2,1,1
4592,?6959199,0,21,2,3,1
4593,\7050395,0,18,1,2,2
4594,M8794923,1,22,1,2,2
4595,L7287306,1,25,3,3,1
4596,@7628424,0,16,2,2,1
4597,\7164789,1,19,3,2,1
4598,Z9354646,0,20,3,2,2
4599,G6047698,0,15,2,2,2
4600,Y6738337,1,25,2,3,1
4601,X6213565,1,20,2,1,2
4602,O9121326,1,22,2,1,2
4603,[9085547,0,15,1,2,1
4604,B8357989,0,18,1,3,2
4605,]7147076,0,20,3,3,1
4606,P7749039,1,23,2,3,1
4607,]8141425,0,20,3,1,2
4608,V7433747,0,25,1,2,2
4609,?8060706,0,23,1,3,2
4610,<7642271,0,24,3,3,1
4611,J726893,1,22,3,2,1
4612,N7389840,0,17,2,3,2
4613,I6239047,0,20,3,2,1
4614,_6982996,0,19,2,2,2
4615,\7146889,0,15,1,2,1
4616,<8563996,0,25,1,2,2
4617,[8867518,1,24,1,2,2
4618,]8832709,1,24,3,1,2
4619,X7094701,1,24,2,3,2
4620,<9386075,1,16,1,2,1
4621,^7362629,0,18,2,1,2
4622,\6817694,1,25,2,3,2
4623,L8269025,1,18,2,3,1
4624,Y6323753,1,17,3,1,1
4625,X6485849,1,16,1,1,2
4626,Z647346,0,20,1,3,1
4627,Q8375792,1,16,1,2,2
4628,Q9523937,0,17,3,3,2
4629,S8644510,1,20,3,3,2
4630,F8237047,1,22,1,1,2
4631,N6242830,0,15,1,3,1
4632,R7688861,0,21,1,1,1
4633,O8039049,0,16,3,2,1
4634,H9321579,1,25,1,1,2
4635,L7790199,0,25,3,3,2
4636,\7225254,0,24,2,3,2
4637,J6298541,0,23,1,2,2
4638,K6141934,0,19,1,3,1
4639,Q7870532,1,18,1,1,2
4640,D895755,0,25,1,2,2
4641,K9246569,0,19,3,1,2
4642,O9175870,1,23,2,1,1
4643,O7610892,1,22,2,2,2
4644,U7480252,0,19,1,3,2
4645,Y7463560,1,24,2,3,2
4646,V9573219,1,20,1,1,1
4647,@9363154,0,19,1,3,2
4648,V7965174,1,23,3,2,2
4649,^7359960,1,21,3,3,1
4650,Z8557523,0,24,1,2,2
4651,^7112719,0,23,1,2,2
4652,H7630326,0,22,2,1,1
4653,^9038249,1,20,3,3,1
4654,W8061733,1,15,1,3,2
4655,K759842,0,24,3,1,1
4656,D8791548,1,25,1,1,2
4657,>8514953,0,21,3,3,2
4658,O7778480,0,20,2,1,1
4659,[9279992,0,17,2,2,2
4660,M8599705,0,21,3,1,2
4661,=6683207,1,25,2,3,2
4662,[7225609,1,19,1,1,1
4663,Q9125427,0,21,1,3,1
4664,H6897168,0,25,3,3,2
4665,S6230925,1,25,2,1,2
4666,\7694235,0,15,3,1,2
4667,J7263208,1,21,1,1,2
4668,\9493125,1,24,1,1,1
4669,U6782611,1,20,3,3,2
4670,Z8362073,0,22,1,1,2
4671,J6650956,1,15,2,1,2
4672,O7281369,0,25,1,3,1
4673,Q7114264,1,17,1,3,1
4674,C6811648,1,19,3,2,1
4675,I7322289,1,16,1,1,2
4676,\7296924,1,15,3,2,2
4677,J6583509,1,21,1,2,1
4678,=685339,0,20,3,1,1
4679,R625992,0,18,3,1,1
4680,<7576388,0,20,2,3,1
4681,E6345116,0,21,1,2,1
4682,A8019906,1,17,1,3,2
4683,\6419268,0,15,3,2,1
4684,M7351395,1,25,1,3,2
4685,Q8657156,0,16,3,1,1
4686,@7245769,0,24,1,3,1
4687,F8817679,1,25,2,2,1
4688,L8967972,1,17,3,3,1
4689,A9054860,0,24,1,2,1
4690,@674751,0,23,2,3,2
4691,E8446868,1,15,1,3,1
4692,?6682781,1,19,2,1,2
4693,>7049783,1,17,3,3,1
4694,L7034074,1,17,3,1,1
4695,G8276825,1,24,1,2,2
4696,A8743243,0,16,3,1,2
4697,H7323940,1,16,1,3,2
4698,N7227990,0,21,2,2,1
4699,K685151,1,18,1,2,1
4700,S6111699,0,19,1,2,2
4701,Y8616873,0,17,1,3,1
4702,I8514492,1,21,1,3,1
4703,@7494642,1,18,2,2,2
4704,C7143662,1,20,3,3,1
4705,\8156563,0,16,2,1,1
4706,B8083046,0,18,2,1,2
4707,_9163026,1,25,3,1,2
4708,M6676197,1,18,2,3,1
4709,U8558576,1,25,3,1,1
4710,J6260356,0,17,1,1,1
4711,[9360049,1,21,2,3,1
4712,M6826029,1,20,2,3,2
4713,F6413439,0,22,3,3,1
4714,P6259607,1,20,2,1,1
4715,_8968041,0,19,3,2,1
4716,=8237527,0,17,1,3,2
4717,M69682,1,22,1,2,1
4718,<807936,0,23,1,1,1
4719,E8822424,1,18,3,1,2
4720,D6758726,0,22,3,1,2
4721,H687112,0,19,2,1,2
4722,W7676208,0,22,1,3,2
4723,F6889510,1,16,2,1,1
4724,I8455453,1,24,2,3,2
4725,E6987744,0,22,1,2,2
4726,<869120,0,21,1,2,2
4727,K9349263,1,25,3,3,1
4728,[696782,0,22,1,1,2
4729,R6392417,0,20,3,3,1
4730,E6065823,0,25,3,2,2
4731,X869148,1,21,3,3,2
4732,K6051634,1,25,1,1,2
4733,?9284422,1,15,3,3,1
4734,F6151279,0,17,3,2,2
4735,H6933492,1,21,1,2,2
4736,T8282117,1,15,3,2,2
4737,@797063,0,19,1,3,1
4738,_7822074,0,22,3,3,1
4739,P8794394,0,22,1,3,1
4740,[8598769,1,21,2,1,2
4741,<74175,0,18,3,1,2
4742,B6414214,0,20,1,2,1
4743,C8549322,0,19,2,1,1
4744,J7663903,1,16,2,1,1
4745,I8542123,0,23,2,1,1
4746,U7140870,1,24,3,2,1
4747,P6819082,0,20,1,1,2
4748,G852569,1,17,1,3,2
4749,G8383032,1,20,2,2,2
4750,[6460890,0,21,2,1,2
4751,B9382446,0,22,1,3,2
4752,Y8013937,1,23,1,3,2
4753,^6551280,1,16,2,2,2
4754,]7916641,0,20,3,3,2
4755,Z8414855,1,23,1,2,2
4756,R7464802,1,21,3,2,1
4757,Z6550826,1,21,1,2,2
4758,D8784702,1,21,2,2,1
4759,_6883238,1,18,1,3,1
4760,_9242217,1,16,1,3,1
4761,L7726260,0,16,1,1,2
4762,L9376037,0,24,1,2,2
4763,=7669548,1,24,2,2,2
4764,M7445643,0,16,2,1,2
4765,N9150754,0,17,1,2,2
4766,H8857930,1,20,2,3,2
4767,Y8417882,0,25,1,1,2
4768,T9199474,1,15,3,2,2
4769,M7196463,0,23,3,2,1
4770,^7059779,1,21,1,1,2
4771,Y846795,0,23,1,1,2
4772,R8261796,1,23,2,3,2
4773,>8268912,0,22,3,3,2
4774,Q6154079,1,19,3,3,2
4775,S7416940,1,21,3,3,2
4776,>9399096,1,24,3,2,1
4777,Q8333553,0,17,1,3,1
4778,Z8284611,1,18,1,3,2
4779,I629412,0,17,3,2,1
4780,@7388988,0,15,1,1,2
4781,R6830914,0,16,2,1,1
4782,>6940500,1,25,3,3,2
4783,D7046554,1,16,2,1,2
4784,W9496438,0,23,1,1,1
4785,^7265078,0,22,2,1,2
4786,X8346489,1,20,1,2,1
4787,L6675173,0,21,2,1,1
4788,V9457055,1,19,1,1,1
4789,C7662492,0,24,1,3,1
4790,E7562160,1,18,1,2,1
4791,<6550934,1,22,1,1,1
4792,[7578721,1,17,2,1,1
4793,<8430939,0,24,2,2,1
4794,Z9146980,0,16,2,2,2
4795,^9415493,1,15,2,2,2
4796,N9453352,0,20,1,1,1
4797,Y814337,0,21,1,2,1
4798,\6263780,0,15,1,3,2
4799,Q7141262,0,20,2,1,2
4800,T7542550,0,24,3,1,1
4801,[6235416,0,24,3,1,1
4802,<9553582,0,17,3,1,1
4803,X6334067,0,15,1,2,2
4804,L7775276,0,20,1,3,1
4805,G9397624,1,25,1,1,2
4806,C6221185,1,20,1,2,2
4807,>9430738,0,17,1,1,1
4808,X9162110,1,15,2,3,1
4809,U7078122,0,25,1,1,2
4810,\8626683,0,19,3,1,2
4811,<6349429,0,25,2,1,1
4812,X8296379,1,22,2,1,1
4813,M6186340,0,16,2,2,1
4814,O9378617,0,18,2,2,1
4815,Z6440131,0,16,2,3,2
4816,@7776028,1,17,2,2,2
4817,U6668354,0,19,3,2,2
4818,F8572608,0,17,2,1,2
4819,L8746247,0,25,3,3,1
4820,J6536697,0,19,1,1,2
4821,R921505,0,22,1,3,1
4822,V6214203,1,17,2,2,2
4823,A7323619,0,19,2,1,2
4824,F8244982,1,23,3,2,2
4825,K6753845,0,18,3,3,2
4826,I887338,1,15,3,1,1
4827,T7468857,1,23,3,1,1
4828,=7252138,0,15,2,3,2
4829,=8923250,1,21,2,1,2
4830,F7278004,0,21,3,2,1
4831,Z8489126,1,21,1,3,1
4832,U9558233,1,24,1,3,1
4833,C7720453,0,16,3,1,2
4834,U6638191,0,21,2,2,1
4835,\7693893,1,22,1,2,1
4836,_6184205,0,25,2,3,2
4837,B7638488,1,24,3,2,2
4838,P6877259,1,19,1,1,1
4839,R8813793,1,18,3,2,1
4840,]6692085,0,15,2,1,1
4841,H7742829,1,17,1,1,2
4842,\6299901,1,18,2,2,1
4843,Y8743882,1,25,3,2,1
4844,J8433930,1,22,1,1,2
4845,[7536409,0,23,1,2,2
4846,[792009,0,24,3,3,1
4847,<7577145,1,15,2,3,1
4848,]7947404,1,21,2,3,2
4849,>6192651,0,23,2,2,1
4850,=811929,1,25,1,2,1
4851,Y9528809,1,19,3,2,1
4852,W9350765,1,25,1,3,2
4853,C7611478,1,16,1,1,2
4854,<8814771,1,23,3,2,1
4855,V8064732,1,17,2,2,2
4856,>7418960,1,25,2,1,2
4857,M8234728,0,25,1,1,2
4858,D8671308,1,17,2,1,1
4859,D9528554,0,23,3,2,1
4860,Q9152541,1,23,3,2,2
4861,G8166601,1,19,2,2,1
4862,I8150494,1,20,3,3,1
4863,L6813260,1,20,3,3,1
4864,I6875057,1,19,2,2,2
4865,?6266591,1,24,3,2,1
4866,H812290,1,24,1,3,2
4867,@8852284,1,17,3,1,1
4868,<6015204,0,19,1,2,1
4869,O8335507,0,18,2,1,2
4870,=7097213,0,21,3,3,1
4871,M6899440,1,24,3,2,2
4872,H9349681,0,16,1,2,2
4873,Q6083949,1,17,3,2,2
4874,I6942652,0,21,1,2,2
4875,[9537625,0,25,1,1,2
4876,J8598478,0,21,1,2,2
4877,[7166262,1,23,3,1,1
4878,J6254983,1,20,1,2,1
4879,S9496731,0,18,2,1,1
4880,W6474174,1,21,3,3,1
4881,U6075750,0,25,3,2,2
4882,<7880079,0,22,3,3,2
4883,]6776159,1,22,3,2,2
4884,A8598217,0,21,2,3,1
4885,C8736395,1,16,3,1,2
4886,[7493671,0,20,3,1,2
4887,@8947930,0,23,3,3,1
4888,A853011,1,17,3,1,1
4889,^7981197,0,15,3,2,2
4890,Z609239,0,23,1,3,2
4891,A6378230,0,15,2,3,2
4892,T8138850,0,18,1,3,2
4893,_9190720,1,15,3,1,2
4894,I6057520,1,18,2,2,2
4895,I6930364,1,23,3,3,2
4896,F889148,1,18,1,3,2
4897,\6764203,1,19,1,1,2
4898,P7189801,1,18,1,2,1
4899,N7113032,1,16,3,3,1
4900,_8848028,1,22,2,2,1
4901,U6622474,1,20,1,2,1
4902,@6985823,0,21,3,2,2
4903,P8012267,0,17,3,2,2
4904,[6753950,0,23,3,3,2
4905,S6685775,1,20,2,3,2
4906,F6830678,1,24,2,2,1
4907,K6786737,1,20,2,1,1
4908,D6878130,1,19,3,2,1
4909,M6438610,1,17,2,3,1
4910,Y6848577,0,16,3,1,1
4911,M7224751,1,16,1,3,1
4912,X7157634,1,16,3,2,2
4913,S8680880,1,16,3,2,2
4914,V8256186,1,22,3,3,2
4915,W8946566,1,25,1,3,2
4916,D8464275,0,18,2,2,1
4917,E8180413,1,17,2,2,1
4918,?7416385,1,17,2,3,1
4919,D9099519,0,22,1,1,2
4920,Z6423691,1,16,1,3,2
4921,W9169811,0,21,3,1,2
4922,L8842054,1,21,3,2,2
4923,N6720523,0,15,1,2,2
4924,C8034565,0,16,2,2,1
4925,S7290424,0,18,1,1,1
4926,<6012852,1,25,2,3,2
4927,Y7846848,0,24,2,2,2
4928,J7695041,1,22,3,3,1
4929,W9160671,1,23,3,3,1
4930,A9226924,0,22,2,2,2
4931,=7932744,0,15,1,1,1
