userid,gender,age,consumption level,shopping level, occupation level,ad1,ad2,ad3,ad4,ad5,CTR VALUE
3049,1,15,1,1,2,1,0,0,0,1,2
3050,1,15,2,2,1,0,1,0,1,1,3
3051,1,20,1,1,1,1,1,0,1,0,3
3052,1,15,3,1,2,1,0,0,0,0,1
3053,0,22,2,3,1,0,1,0,0,1,2
3054,0,21,1,1,2,1,0,0,0,1,2
3055,1,19,1,2,2,1,0,0,1,1,3
3056,0,17,3,3,1,0,0,0,1,1,2
3057,0,21,1,1,1,1,1,1,1,1,5
3058,1,19,3,1,1,0,1,1,0,1,3
3059,0,25,3,2,1,1,1,0,1,1,4
3060,1,25,1,1,1,1,1,1,1,0,4
3061,0,17,1,1,2,0,0,0,0,1,1
3062,0,19,2,1,2,1,0,0,0,1,2
3063,0,24,3,2,1,0,0,0,1,0,1
3064,1,18,2,1,1,0,1,0,1,1,3
3065,0,21,1,3,2,0,1,0,1,1,3
3066,0,23,2,3,1,0,0,0,0,0,0
3067,0,17,3,3,1,1,0,0,1,1,3
3068,1,21,2,1,2,0,1,1,1,1,4
3069,1,18,3,3,1,1,1,0,0,1,3
3070,1,17,1,2,1,0,1,1,1,0,3
3071,1,20,1,3,1,0,1,1,1,1,4
3072,1,23,2,2,1,1,0,0,0,0,1
3073,0,20,3,1,1,0,0,1,1,1,3
3074,1,23,2,3,2,1,0,1,1,0,3
3075,1,24,3,1,1,1,0,1,0,1,3
3076,1,17,3,1,1,1,0,1,1,0,3
3077,1,22,1,3,1,0,0,1,0,0,1
3078,0,22,2,3,2,0,0,0,0,1,1
3079,1,20,3,2,1,1,0,1,0,1,3
3080,1,18,3,3,1,1,0,1,0,1,3
3081,0,23,2,2,1,0,0,0,1,0,1
3082,0,15,2,3,2,1,1,1,0,1,4
3083,0,21,3,3,1,1,0,0,0,1,2
3084,0,17,1,1,2,1,0,1,0,1,3
3085,1,19,2,2,1,1,0,1,1,1,4
3086,1,22,2,1,1,1,1,0,0,0,2
3087,0,21,2,2,1,0,0,1,1,1,3
3088,1,19,1,2,1,1,1,0,0,1,3
3089,0,24,3,2,1,1,1,0,1,0,3
3090,0,18,3,1,2,1,1,1,1,0,4
3091,0,16,2,3,1,0,1,1,1,1,4
3092,1,23,2,3,2,1,1,1,1,1,5
3093,0,19,1,2,1,1,1,0,1,0,3
3094,1,24,2,2,1,1,1,0,0,1,3
3095,0,15,3,2,1,1,1,1,0,1,4
3096,1,19,3,2,2,1,0,1,1,0,3
3097,0,24,3,3,1,0,0,0,0,1,1
3098,0,15,2,1,1,1,0,1,0,0,2
3099,0,17,2,3,2,0,0,1,0,0,1
3100,1,19,3,2,1,0,0,1,1,1,3
3101,1,20,2,2,2,0,1,1,1,0,3
3102,1,15,2,1,1,0,1,1,0,1,3
3103,1,18,1,3,2,0,1,0,0,1,2
3104,0,16,2,1,1,1,0,1,1,1,4
3105,1,18,2,2,1,1,0,0,1,1,3
3106,0,17,3,2,2,0,0,0,1,0,1
3107,0,24,3,1,2,1,0,0,0,0,1
3108,0,23,2,2,2,1,0,0,1,0,2
3109,0,15,3,1,1,1,0,0,0,0,1
3110,1,25,1,2,1,0,1,1,1,1,4
3111,1,18,3,3,2,0,0,1,1,1,3
3112,1,16,2,3,1,0,1,1,0,1,3
3113,1,25,1,3,1,0,1,1,1,1,4
3114,0,21,3,1,1,1,1,0,0,1,3
3115,1,16,2,3,2,1,1,0,0,0,2
3116,0,21,3,2,2,1,1,0,1,1,4
3117,0,23,3,2,2,0,1,1,1,0,3
3118,1,24,3,3,2,1,0,1,1,1,4
3119,1,25,2,1,2,1,0,0,0,1,2
3120,1,25,2,2,1,0,0,0,1,0,1
3121,0,15,2,1,1,0,0,1,1,1,3
3122,0,21,1,1,2,0,1,1,0,0,2
3123,1,22,2,2,1,0,0,0,1,1,2
3124,0,24,2,1,1,0,1,0,1,1,3
3125,0,25,3,2,2,1,0,1,1,1,4
3126,1,24,3,2,2,1,1,1,1,1,5
3127,0,25,2,3,1,0,0,1,1,1,3
3128,0,19,2,3,2,1,1,0,0,1,3
3129,1,21,2,3,1,1,1,1,1,1,5
3130,0,24,1,3,2,1,1,0,0,1,3
3131,0,25,2,1,2,1,0,0,1,1,3
3132,1,22,2,3,2,0,0,1,0,0,1
3133,1,17,2,2,1,0,0,0,0,0,0
3134,1,23,1,1,1,0,1,1,1,0,3
3135,1,24,2,1,1,1,0,1,1,1,4
3136,0,23,3,3,1,0,0,0,1,1,2
3137,1,24,2,1,2,0,0,1,0,1,2
3138,1,23,1,3,1,1,0,0,1,1,3
3139,1,23,1,2,2,1,1,1,0,1,4
3140,1,17,3,2,1,0,0,0,0,0,0
3141,0,15,3,2,1,1,1,0,1,1,4
3142,0,25,1,1,1,1,1,0,1,1,4
3143,0,23,2,3,2,1,1,0,1,0,3
3144,0,20,1,2,1,1,0,1,0,0,2
3145,0,21,1,3,1,1,1,0,1,1,4
3146,1,17,1,1,1,1,0,0,1,0,2
3147,1,16,3,1,1,0,0,1,0,1,2
3148,1,21,1,3,2,0,1,0,1,1,3
3149,1,23,3,1,1,0,1,1,0,0,2
3150,0,24,3,1,2,1,1,0,0,1,3
3151,0,25,2,3,2,1,0,0,1,0,2
3152,1,24,1,1,1,0,1,0,1,0,2
3153,0,24,1,3,1,0,1,1,1,0,3
3154,0,25,1,2,1,0,1,1,0,0,2
3155,0,25,3,1,2,1,1,1,0,0,3
3156,0,25,2,3,1,0,1,0,1,1,3
3157,1,25,2,1,1,1,0,0,0,1,2
3158,0,21,3,1,1,1,0,0,1,1,3
3159,1,15,1,2,2,1,0,1,0,1,3
3160,1,22,3,2,1,0,1,1,0,0,2
3161,1,17,1,2,1,0,0,0,0,1,1
3162,0,25,1,3,2,1,1,0,1,0,3
3163,0,19,2,2,2,1,0,1,0,0,2
3164,1,24,3,1,1,1,1,0,1,1,4
3165,1,15,1,2,2,0,1,0,0,1,2
3166,1,18,2,3,2,1,1,0,1,1,4
3167,1,21,1,1,2,0,1,0,0,1,2
3168,0,21,1,3,1,1,0,0,0,1,2
3169,0,16,2,1,1,1,0,0,0,1,2
3170,1,22,2,1,1,0,0,0,1,0,1
3171,0,18,1,2,2,0,0,0,1,0,1
3172,1,21,3,2,1,0,1,1,0,1,3
3173,1,15,1,1,1,1,0,1,1,1,4
3174,0,22,3,3,1,0,0,1,0,0,1
3175,1,17,2,3,2,0,1,0,1,0,2
3176,0,25,2,3,1,1,0,0,1,0,2
3177,0,25,1,1,2,1,0,0,1,0,2
3178,1,23,2,2,1,0,0,0,0,0,0
3179,1,19,3,1,1,0,0,1,1,1,3
3180,0,19,3,1,1,0,0,0,0,1,1
3181,1,21,2,2,1,0,1,0,0,0,1
3182,1,15,2,1,1,1,0,1,1,1,4
3183,1,17,2,2,2,0,1,0,1,0,2
3184,1,24,1,3,1,1,0,1,1,0,3
3185,1,17,3,2,2,0,1,0,0,0,1
3186,1,16,2,2,1,0,1,1,1,1,4
3187,0,16,3,2,2,1,1,0,0,0,2
3188,0,24,3,2,1,0,1,0,1,0,2
3189,0,19,2,2,1,0,1,0,1,1,3
3190,1,17,1,2,1,1,1,0,0,0,2
3191,1,17,2,2,2,0,0,0,1,1,2
3192,1,16,3,3,1,0,1,0,1,1,3
3193,1,24,3,1,2,1,1,1,0,0,3
3194,1,24,1,2,1,1,0,0,1,1,3
3195,0,18,1,1,2,0,0,1,1,0,2
3196,1,15,1,3,1,0,0,1,0,0,1
3197,0,18,3,3,1,1,1,0,1,0,3
3198,1,19,2,1,1,1,1,1,0,1,4
3199,0,19,1,2,1,0,0,1,0,0,1
3200,0,24,3,2,2,0,0,0,0,1,1
3201,1,25,1,2,2,0,1,0,0,1,2
3202,1,22,1,3,2,0,1,0,0,1,2
3203,1,18,3,1,1,1,0,0,1,0,2
3204,0,17,1,3,1,1,0,0,1,0,2
3205,0,15,2,1,1,1,0,0,1,1,3
3206,0,15,2,2,2,1,1,1,0,0,3
3207,1,18,2,2,2,1,1,0,1,1,4
3208,0,23,1,3,1,1,0,0,1,0,2
3209,0,19,1,2,1,1,1,1,1,0,4
3210,1,20,3,1,1,1,1,1,1,0,4
3211,0,22,2,2,2,1,1,1,0,1,4
3212,0,24,2,1,1,0,0,0,1,1,2
3213,1,16,3,1,2,1,0,0,0,1,2
3214,1,19,2,1,2,0,0,1,0,1,2
3215,1,21,3,2,2,0,1,1,0,0,2
3216,1,15,3,3,1,1,1,0,0,1,3
3217,0,22,2,2,1,1,0,1,0,1,3
3218,1,22,2,2,1,1,0,0,1,0,2
3219,1,24,1,1,2,1,0,0,0,0,1
3220,0,23,1,2,1,0,0,0,1,0,1
3221,0,25,1,1,2,0,1,0,1,0,2
3222,0,22,3,1,2,0,1,1,0,1,3
3223,1,15,3,2,2,1,0,1,1,1,4
3224,1,22,1,3,1,0,1,0,0,1,2
3225,1,21,2,1,1,1,0,0,1,1,3
3226,0,15,3,3,1,0,0,1,1,0,2
3227,1,20,3,3,2,1,1,0,0,0,2
3228,1,20,2,3,1,0,0,0,1,1,2
3229,1,25,3,1,2,1,1,0,1,0,3
3230,1,22,2,1,1,0,1,0,0,1,2
3231,1,23,2,3,1,1,0,0,1,1,3
3232,1,20,2,2,1,1,1,0,1,0,3
3233,0,21,3,2,2,1,0,0,1,1,3
3234,1,22,3,3,2,0,0,0,1,1,2
3235,1,19,2,2,2,1,0,1,0,1,3
3236,1,23,2,3,1,1,0,0,1,1,3
3237,1,19,2,2,2,0,1,0,0,1,2
3238,1,17,2,1,1,0,0,1,0,1,2
3239,0,20,3,2,1,0,0,0,0,0,0
3240,0,21,3,2,2,0,1,1,1,1,4
3241,0,25,1,1,1,1,1,1,0,1,4
3242,1,19,2,1,1,0,1,1,1,0,3
3243,0,19,1,1,2,0,1,1,1,1,4
3244,1,20,1,1,2,0,1,1,0,0,2
3245,1,15,1,3,1,1,0,1,0,1,3
3246,0,20,3,3,2,1,1,1,0,0,3
3247,1,16,1,3,1,1,0,0,0,0,1
3248,1,21,1,3,1,1,1,1,1,1,5
3249,0,23,2,1,1,1,1,0,1,1,4
3250,1,18,1,3,2,1,1,1,0,1,4
3251,1,17,3,3,1,1,1,0,1,0,3
3252,0,18,2,1,1,0,1,0,1,0,2
3253,1,15,1,3,2,0,0,1,0,1,2
3254,0,24,3,2,1,1,1,0,1,1,4
3255,1,20,3,3,1,0,1,0,1,0,2
3256,0,23,3,1,1,1,0,0,1,1,3
3257,1,23,2,1,2,1,1,0,0,1,3
3258,0,23,3,1,1,1,0,0,0,0,1
3259,0,23,1,1,1,0,1,1,1,1,4
3260,0,17,2,3,1,0,0,1,1,0,2
3261,1,19,2,1,2,1,0,0,1,0,2
3262,1,22,3,1,2,0,1,0,0,0,1
3263,1,21,3,3,1,1,1,1,1,1,5
3264,0,22,3,1,1,0,1,1,1,0,3
3265,1,17,1,1,2,1,1,0,0,1,3
3266,0,20,3,3,2,0,0,1,1,1,3
3267,0,22,2,3,1,1,0,1,0,0,2
3268,0,21,3,1,1,0,0,0,1,0,1
3269,1,20,3,1,1,1,0,0,0,0,1
3270,0,19,3,3,1,1,0,0,0,1,2
3271,0,17,2,1,1,1,1,1,0,1,4
3272,0,19,1,2,1,1,1,0,0,1,3
3273,1,20,2,1,2,1,1,0,0,0,2
3274,1,20,3,1,2,1,0,1,1,1,4
3275,1,19,3,2,1,0,0,0,0,1,1
3276,0,16,3,2,2,0,0,1,1,1,3
3277,0,22,1,3,2,1,1,1,1,1,5
3278,1,16,1,2,1,0,0,0,1,1,2
3279,1,19,3,2,1,0,0,1,1,0,2
3280,0,21,3,2,1,0,0,0,1,1,2
3281,0,23,3,2,1,0,0,0,0,0,0
3282,0,18,2,2,2,1,0,1,0,1,3
3283,0,20,2,3,2,0,0,1,0,1,2
3284,1,23,1,2,2,0,1,0,1,0,2
3285,1,16,1,1,1,1,1,0,0,0,2
3286,1,17,1,2,1,1,0,1,1,1,4
3287,1,24,2,3,1,0,1,1,1,0,3
3288,0,22,1,2,1,1,0,0,1,1,3
3289,1,22,2,1,2,1,1,1,0,1,4
3290,1,22,1,3,2,1,1,0,0,1,3
3291,1,23,2,3,2,1,1,0,1,0,3
3292,0,16,3,1,1,0,0,0,0,0,0
3293,0,23,1,1,1,1,1,1,1,1,5
3294,0,15,2,3,2,0,0,0,1,0,1
3295,1,18,3,1,1,1,0,1,1,0,3
3296,1,24,2,1,2,1,1,1,1,0,4
3297,1,16,1,2,2,1,0,1,1,0,3
3298,1,20,2,1,2,0,0,0,1,1,2
3299,1,25,1,3,2,1,1,1,1,0,4
3300,0,23,2,1,2,0,1,0,0,1,2
3301,1,25,2,3,1,1,0,1,1,1,4
3302,1,16,2,2,1,1,0,1,1,1,4
3303,0,18,3,1,2,0,1,0,0,1,2
3304,0,24,1,2,2,1,0,1,1,0,3
3305,0,17,1,3,2,0,1,1,0,0,2
3306,0,16,2,1,1,1,1,0,0,1,3
3307,0,19,2,2,2,1,0,1,1,1,4
3308,0,19,1,2,2,0,1,0,1,0,2
3309,1,19,3,3,1,0,0,0,0,1,1
3310,1,21,2,3,1,0,1,0,0,1,2
3311,0,19,1,1,1,1,1,1,0,0,3
3312,0,25,2,2,2,1,0,1,1,0,3
3313,0,15,2,2,1,0,0,1,1,1,3
3314,1,25,3,1,1,0,1,1,0,1,3
3315,0,20,2,3,1,1,0,1,1,0,3
3316,0,22,2,2,2,0,1,0,1,0,2
3317,0,24,3,2,1,0,1,0,0,1,2
3318,1,22,1,2,2,1,0,1,0,1,3
3319,0,24,1,3,2,0,1,0,0,1,2
3320,1,24,3,1,1,1,0,0,1,0,2
3321,0,25,1,1,2,0,1,0,1,0,2
3322,0,18,2,2,2,1,0,1,1,1,4
3323,1,22,3,3,1,0,0,0,1,0,1
3324,1,24,2,2,2,0,0,0,1,1,2
3325,1,22,2,2,1,1,0,1,0,0,2
3326,0,17,3,2,2,1,0,0,0,0,1
3327,1,16,1,1,1,0,1,1,1,1,4
3328,1,22,2,2,1,0,0,1,0,0,1
3329,1,22,2,2,2,1,0,0,1,1,3
3330,1,20,1,3,2,0,0,0,0,1,1
3331,0,17,1,3,2,0,1,0,0,1,2
3332,0,17,3,3,2,1,1,1,1,1,5
3333,1,23,2,2,2,1,1,1,1,0,4
3334,0,22,2,3,1,1,0,1,1,0,3
3335,1,22,3,1,1,1,1,0,1,0,3
3336,0,18,1,1,1,1,1,1,0,1,4
3337,0,17,1,3,1,0,0,0,0,1,1
3338,0,25,2,1,2,1,0,0,0,1,2
3339,1,25,3,1,1,1,0,1,0,0,2
3340,1,17,3,2,1,1,0,0,0,0,1
3341,1,20,1,2,2,0,1,1,0,1,3
3342,0,20,2,2,1,1,1,0,1,1,4
3343,0,19,1,1,2,1,1,0,0,0,2
3344,1,21,2,2,2,1,0,0,0,0,1
3345,1,23,3,1,2,1,1,0,0,1,3
3346,1,23,1,3,2,1,1,0,1,0,3
3347,1,20,2,3,2,1,0,0,1,1,3
3348,1,22,3,3,1,1,1,1,1,0,4
3349,0,20,3,1,2,1,1,1,1,0,4
3350,0,17,1,2,2,1,1,1,1,0,4
3351,0,24,3,2,1,0,0,1,1,0,2
3352,0,18,2,2,1,0,1,0,1,1,3
3353,0,18,3,3,1,0,1,1,0,1,3
3354,1,25,3,2,2,1,1,0,0,1,3
3355,0,15,1,1,1,1,1,0,0,0,2
3356,0,23,3,3,2,0,1,0,1,1,3
3357,1,19,1,3,1,1,1,0,1,0,3
3358,1,15,3,3,2,0,0,1,0,0,1
3359,0,18,1,1,1,0,0,0,1,1,2
3360,0,23,3,2,2,1,0,0,0,1,2
3361,1,18,2,2,2,0,1,1,0,0,2
3362,1,15,2,1,2,1,0,1,0,1,3
3363,0,21,2,3,2,0,0,1,0,1,2
3364,0,21,3,1,2,1,1,0,1,0,3
3365,1,15,3,3,1,0,1,0,0,0,1
3366,1,18,3,1,2,1,1,1,0,1,4
3367,0,22,1,3,1,1,0,0,0,0,1
3368,1,17,1,3,2,0,0,1,0,1,2
3369,1,15,2,1,2,0,0,0,0,0,0
3370,1,24,3,2,2,0,1,1,0,1,3
3371,0,24,1,3,2,1,0,0,0,1,2
3372,0,19,2,3,2,1,0,0,0,1,2
3373,0,21,2,3,1,1,1,0,0,1,3
3374,0,19,2,3,1,1,1,1,1,0,4
3375,1,22,2,1,2,1,0,0,1,1,3
3376,1,18,2,1,2,0,0,1,1,0,2
3377,1,23,3,3,1,1,0,1,1,1,4
3378,1,23,1,2,1,0,1,1,1,1,4
3379,1,24,2,3,2,1,1,1,0,0,3
3380,1,21,2,3,1,1,0,0,1,1,3
3381,0,18,2,3,1,1,1,1,1,1,5
3382,1,19,3,2,2,0,0,1,1,0,2
3383,1,23,2,2,2,0,1,0,0,1,2
3384,1,23,2,2,2,1,1,0,0,1,3
3385,1,17,1,3,1,0,0,0,1,0,1
3386,0,16,3,2,1,0,0,1,0,1,2
3387,1,19,3,2,1,0,1,1,1,0,3
3388,1,17,3,2,2,1,0,0,1,0,2
3389,0,20,3,3,2,0,0,1,0,0,1
3390,0,16,3,3,1,1,1,1,0,1,4
3391,1,19,1,2,1,0,0,1,0,0,1
3392,0,22,3,2,1,0,1,0,1,1,3
3393,1,25,1,3,1,1,1,1,1,0,4
3394,1,23,1,2,1,0,0,1,1,1,3
3395,0,19,2,2,2,0,1,0,1,0,2
3396,0,17,3,1,1,1,0,1,1,0,3
3397,0,19,1,2,2,1,0,1,1,0,3
3398,1,21,3,1,2,1,0,0,0,0,1
3399,0,22,2,1,1,0,0,0,0,0,0
3400,1,17,3,2,1,1,0,1,0,1,3
3401,1,20,3,3,1,0,1,1,0,0,2
3402,1,18,1,3,2,1,0,0,0,1,2
3403,0,25,3,3,1,1,1,0,1,1,4
3404,0,25,3,1,1,1,1,1,0,1,4
3405,0,16,1,1,2,1,1,0,0,1,3
3406,1,20,3,3,1,0,0,0,1,0,1
3407,1,21,3,3,1,1,0,0,0,1,2
3408,1,15,3,2,1,1,0,1,1,0,3
3409,0,19,2,2,1,1,0,1,0,0,2
3410,1,18,1,3,1,0,0,0,0,0,0
3411,0,19,2,3,2,1,1,1,1,1,5
3412,1,21,2,3,1,0,1,1,0,1,3
3413,1,25,1,1,2,1,1,0,0,0,2
3414,0,23,3,1,2,0,1,1,0,0,2
3415,0,21,3,3,1,0,1,0,0,0,1
3416,1,17,3,1,1,0,1,1,0,1,3
3417,1,16,1,2,1,0,1,0,0,0,1
3418,0,20,2,3,1,1,1,0,0,1,3
3419,1,20,2,2,2,1,1,0,1,0,3
3420,0,16,3,1,2,1,1,0,1,0,3
3421,0,20,2,3,1,1,0,0,1,0,2
3422,1,22,1,2,2,0,0,1,1,0,2
3423,1,15,2,3,1,1,0,1,0,0,2
3424,0,20,1,1,1,0,0,1,0,0,1
3425,0,19,1,3,2,1,1,1,1,1,5
3426,0,17,1,3,2,1,1,0,1,0,3
3427,1,20,3,1,2,0,1,1,0,0,2
3428,0,22,1,2,1,1,1,0,1,0,3
3429,0,22,1,2,2,1,0,1,0,0,2
3430,1,16,2,1,1,0,1,0,1,1,3
3431,0,18,2,3,2,0,1,0,1,1,3
3432,0,16,1,2,2,1,1,0,1,1,4
3433,1,20,3,3,1,1,1,0,0,1,3
3434,0,25,1,3,2,0,1,1,0,1,3
3435,0,20,2,1,2,1,1,1,1,0,4
3436,1,25,3,2,2,1,1,0,1,0,3
3437,1,20,2,2,1,1,1,0,1,1,4
3438,0,18,2,1,2,0,0,0,0,1,1
3439,0,21,2,3,2,1,1,0,1,0,3
3440,0,16,1,2,2,1,1,1,1,1,5
3441,0,18,2,1,1,0,1,1,0,0,2
3442,1,15,1,1,1,1,0,1,1,1,4
3443,0,23,3,2,2,1,0,1,0,1,3
3444,1,17,2,1,2,1,1,1,0,1,4
3445,0,17,2,3,1,1,0,0,0,1,2
3446,0,22,2,2,1,1,1,1,1,0,4
3447,1,25,2,3,1,0,0,1,1,1,3
3448,1,24,3,3,2,1,1,1,1,1,5
3449,1,21,3,1,1,0,1,1,1,0,3
3450,1,25,2,1,2,1,1,1,1,1,5
3451,1,16,3,2,2,1,0,1,1,0,3
3452,1,17,2,2,1,1,1,1,0,0,3
3453,1,21,1,1,1,1,1,0,0,0,2
3454,0,23,3,3,2,1,0,1,1,0,3
3455,0,23,1,1,2,0,1,0,0,0,1
3456,0,19,1,2,1,0,1,1,0,0,2
3457,1,19,2,2,2,1,1,0,0,1,3
3458,0,24,1,3,2,0,1,1,1,0,3
3459,0,25,1,2,1,0,0,0,1,0,1
3460,1,25,1,1,1,1,0,1,0,0,2
3461,1,19,2,2,1,0,1,1,1,0,3
3462,0,19,2,3,1,0,1,0,0,1,2
3463,0,22,3,1,1,1,0,1,0,1,3
3464,0,22,2,1,2,1,1,1,1,1,5
3465,1,19,3,2,1,0,0,1,0,1,2
3466,0,23,3,3,2,1,0,0,0,0,1
3467,0,19,3,3,1,0,1,1,1,0,3
3468,0,21,3,3,1,0,0,0,0,0,0
3469,1,24,3,1,2,1,1,0,0,1,3
3470,1,19,1,2,2,1,0,0,1,0,2
3471,0,19,1,1,2,1,1,1,0,1,4
3472,1,20,1,3,1,0,1,0,0,1,2
3473,0,23,2,1,1,0,1,1,0,1,3
3474,0,20,2,1,1,0,0,1,1,0,2
3475,1,21,3,3,2,1,1,0,1,1,4
3476,1,23,2,3,1,0,0,0,0,0,0
3477,0,23,2,3,1,0,1,1,0,1,3
3478,0,16,1,1,1,1,1,1,0,0,3
3479,1,24,3,1,1,0,0,0,0,1,1
3480,1,25,2,2,2,0,0,1,0,1,2
3481,1,24,3,2,2,0,1,1,1,0,3
3482,1,16,2,2,1,1,1,1,1,0,4
3483,1,19,2,3,2,0,0,1,1,0,2
3484,0,22,2,2,2,1,0,1,0,0,2
3485,0,22,1,3,2,1,0,0,1,1,3
3486,1,17,2,1,1,1,1,1,1,1,5
3487,1,18,3,1,2,0,1,1,0,1,3
3488,0,22,1,3,2,0,1,1,0,1,3
3489,0,18,3,3,2,0,0,0,0,1,1
3490,0,25,1,3,1,1,0,0,1,1,3
3491,0,20,3,1,2,0,0,0,1,0,1
3492,1,20,3,1,2,1,0,1,1,0,3
3493,1,15,2,2,1,1,1,1,1,1,5
3494,1,21,1,2,1,1,0,1,0,1,3
3495,1,21,2,1,2,0,1,0,0,1,2
3496,1,24,1,2,2,1,1,0,0,0,2
3497,0,24,1,1,2,0,0,1,1,1,3
3498,0,17,2,2,2,0,1,0,1,0,2
3499,0,24,3,2,2,0,0,1,1,1,3
3500,1,16,1,3,2,0,0,0,1,0,1
3501,0,20,1,2,1,0,0,1,1,0,2
3502,1,25,2,2,2,1,0,1,1,0,3
3503,0,17,2,1,2,1,0,0,1,1,3
3504,1,18,1,2,2,0,0,0,1,1,2
3505,1,17,3,3,1,0,0,1,1,0,2
3506,1,24,2,3,2,0,1,0,1,0,2
3507,1,22,1,3,2,0,1,1,1,1,4
3508,1,19,2,1,2,1,1,0,1,0,3
3509,0,22,2,1,2,1,1,1,0,0,3
3510,0,16,2,3,2,0,0,0,1,1,2
3511,1,15,1,2,2,0,1,0,1,1,3
3512,1,19,2,3,1,0,1,1,1,1,4
3513,0,25,1,1,1,1,1,0,1,0,3
3514,1,23,3,3,1,1,0,1,0,0,2
3515,0,22,2,1,2,1,0,1,1,1,4
3516,1,24,2,1,1,1,0,1,0,1,3
3517,1,21,1,3,2,1,0,1,0,1,3
3518,0,20,1,1,2,1,1,1,1,0,4
3519,0,15,3,3,1,1,1,1,0,1,4
3520,1,20,2,1,1,0,0,1,0,1,2
3521,1,21,2,2,2,0,0,1,0,1,2
3522,0,21,3,3,1,0,1,0,1,1,3
3523,1,18,3,2,2,0,1,1,0,0,2
3524,1,15,3,3,1,1,0,1,1,0,3
3525,1,19,2,3,1,1,1,0,0,0,2
3526,0,21,2,1,2,1,1,1,1,0,4
3527,0,23,2,1,2,1,1,0,0,1,3
3528,0,19,3,1,1,0,0,1,0,1,2
3529,0,25,3,3,1,0,1,0,1,0,2
3530,1,19,1,2,2,0,0,1,0,1,2
3531,1,22,1,2,1,0,0,0,0,1,1
3532,0,16,1,1,1,0,1,0,1,1,3
3533,0,24,2,1,1,1,0,1,1,1,4
3534,1,18,2,2,1,1,0,1,0,0,2
3535,0,17,1,3,1,1,1,0,1,1,4
3536,0,22,2,2,1,1,0,0,1,0,2
3537,0,24,2,2,1,1,0,0,1,0,2
3538,1,22,3,1,2,0,1,1,0,1,3
3539,1,25,1,1,2,0,1,1,1,1,4
3540,0,23,1,1,1,0,1,0,1,0,2
3541,1,15,3,2,2,1,1,0,1,1,4
3542,1,18,1,1,2,0,1,1,0,0,2
3543,1,17,3,2,1,0,0,0,0,1,1
3544,1,17,3,2,2,1,0,0,0,1,2
3545,0,20,1,3,2,1,1,0,1,1,4
3546,0,17,2,3,1,0,1,1,1,0,3
3547,0,20,1,3,1,0,1,0,1,1,3
3548,0,24,2,3,1,1,1,0,0,1,3
3549,0,16,3,3,1,1,1,1,0,1,4
3550,1,19,3,3,2,0,0,1,0,1,2
3551,0,22,2,2,1,1,1,1,0,1,4
3552,1,20,1,2,2,0,0,1,0,1,2
3553,1,23,3,2,1,1,0,1,0,1,3
3554,1,22,3,3,1,1,0,0,0,1,2
3555,1,22,3,2,2,1,0,1,0,1,3
3556,0,17,1,2,1,0,0,0,1,1,2
3557,1,25,1,1,2,0,0,1,0,0,1
3558,0,22,2,1,1,0,1,1,1,0,3
3559,0,19,2,3,1,1,0,0,1,1,3
3560,1,16,2,3,1,1,0,0,0,0,1
3561,0,25,2,2,1,1,1,0,1,0,3
3562,0,18,3,1,1,0,1,1,0,1,3
3563,0,22,3,2,1,0,1,1,0,1,3
3564,0,20,2,2,2,1,1,0,0,1,3
3565,0,24,2,1,2,1,0,1,1,1,4
3566,1,17,2,3,1,0,0,1,1,1,3
3567,0,21,3,2,2,1,1,1,1,1,5
3568,0,18,1,3,1,0,0,1,0,1,2
3569,0,17,3,3,1,0,0,1,0,1,2
3570,1,24,1,2,2,1,0,1,1,1,4
3571,1,19,2,3,2,0,0,1,1,0,2
3572,1,19,3,1,1,0,1,1,1,0,3
3573,1,24,3,1,1,1,0,1,1,1,4
3574,1,25,1,2,2,1,0,1,0,1,3
3575,1,24,2,1,2,1,1,1,0,1,4
3576,0,16,3,1,1,0,0,0,0,0,0
3577,1,16,3,1,2,1,0,0,0,0,1
3578,0,23,3,1,2,1,1,0,1,0,3
3579,1,23,3,2,1,0,0,0,0,1,1
3580,0,21,3,1,1,1,0,1,0,1,3
3581,1,16,3,1,2,1,1,1,1,1,5
3582,1,17,3,3,2,0,0,0,1,0,1
3583,1,25,1,2,2,1,0,0,1,0,2
3584,1,23,1,3,2,0,0,1,0,1,2
3585,0,21,1,2,2,0,1,0,1,1,3
3586,1,21,3,2,1,1,1,1,0,0,3
3587,1,16,2,3,1,1,0,0,0,0,1
3588,0,22,2,3,2,1,0,0,0,0,1
3589,0,21,2,1,1,0,1,1,0,1,3
3590,0,20,2,1,2,1,1,0,0,1,3
3591,0,22,2,1,1,1,0,1,0,0,2
3592,1,18,1,3,2,0,0,0,0,1,1
3593,1,18,3,3,1,1,0,0,0,0,1
3594,1,16,2,3,2,1,1,1,1,1,5
3595,1,24,1,3,2,0,0,1,1,0,2
3596,0,20,1,1,1,1,0,0,1,1,3
3597,0,18,1,3,1,0,1,1,0,0,2
3598,0,22,2,1,2,1,1,0,1,0,3
3599,0,16,3,3,1,0,1,1,0,0,2
3600,1,18,1,3,1,1,1,0,1,1,4
3601,0,21,2,2,1,1,0,0,0,0,1
3602,1,23,3,2,1,0,1,0,1,1,3
3603,1,18,1,2,2,0,1,0,1,0,2
3604,0,18,3,3,1,0,1,0,1,0,2
3605,0,24,1,2,1,0,1,1,1,1,4
